,CLASSIFICADOR,PRECISAO,REVOGACAO,F1,TREINAMENTO [s],TESTE [s] 
109,Dummy,0.5,0.5,0.5,0.0,0.0
110,Local Outlier Factor,1.0,1.0,1.0,0.0069980621337890625,0.0060002803802490234
111,Floresta de Isolamento,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0950324535369873,0.027966737747192383
112,Envelope Eliptico MCD,0.75,0.75,0.75,12.013579368591309,0.024997472763061523
113,One Class SVM,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.009003400802612305,0.010998249053955078
114,Dummy,0.5,0.5,0.5,0.0,0.0
115,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.004999876022338867,0.00599980354309082
116,Floresta de Isolamento,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.08099961280822754,0.022965669631958008
117,Envelope Eliptico MCD,0.8333333333333334,0.8333333333333334,0.8333333333333334,11.262002229690552,0.02099919319152832
118,One Class SVM,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.007999181747436523,0.006998538970947266
119,Dummy,0.5,0.5,0.5,0.0009999275207519531,0.0
120,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.006043434143066406,0.005999565124511719
121,Floresta de Isolamento,0.75,0.75,0.75,0.08095169067382812,0.02200007438659668
122,Envelope Eliptico MCD,0.5833333333333334,0.5833333333333334,0.5833333333333334,10.83500051498413,0.024002552032470703
123,One Class SVM,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.007002115249633789,0.008002042770385742
124,Dummy,0.5,0.5,0.5,0.0,0.0
125,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.006999492645263672,0.0070343017578125
126,Floresta de Isolamento,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0890340805053711,0.023966073989868164
127,Envelope Eliptico MCD,0.75,0.75,0.75,15.516970872879028,0.02199840545654297
128,One Class SVM,0.5,0.5,0.5,0.009001970291137695,0.00799870491027832
129,Dummy,0.5,0.5,0.5,0.0,0.0009984970092773438
130,Local Outlier Factor,0.75,0.75,0.75,0.006005287170410156,0.0069789886474609375
131,Floresta de Isolamento,0.5,0.5,0.5,0.09197735786437988,0.03498530387878418
132,Envelope Eliptico MCD,0.5,0.5,0.5,11.708999395370483,0.017996788024902344
133,One Class SVM,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.00599980354309082,0.010001420974731445
134,Dummy,0.5,0.5,0.5,0.0010001659393310547,0.0
135,Local Outlier Factor,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.011046409606933594,0.00600123405456543
136,Floresta de Isolamento,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.08099865913391113,0.02300119400024414
137,Envelope Eliptico MCD,0.5833333333333334,0.5833333333333334,0.5833333333333334,11.336953401565552,0.027001380920410156
138,One Class SVM,0.75,0.75,0.75,0.007000446319580078,0.005999088287353516
139,Dummy,0.5,0.5,0.5,0.0,0.0
140,Local Outlier Factor,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.006964445114135742,0.007035493850708008
141,Floresta de Isolamento,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.08401226997375488,0.02199721336364746
142,Envelope Eliptico MCD,0.5,0.5,0.5,11.33295488357544,0.02899646759033203
143,One Class SVM,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0060007572174072266,0.005999088287353516
144,Dummy,0.5,0.5,0.5,0.0,0.0009996891021728516
145,Local Outlier Factor,0.75,0.75,0.75,0.009998559951782227,0.00800013542175293
146,Floresta de Isolamento,0.5,0.5,0.5,0.08003354072570801,0.023965835571289062
147,Envelope Eliptico MCD,0.75,0.75,0.75,10.29200291633606,0.01799464225769043
148,One Class SVM,0.5,0.5,0.5,0.004998922348022461,0.005999565124511719
149,Dummy,0.5,0.5,0.5,0.0,0.0
150,Local Outlier Factor,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.003965616226196289,0.0029990673065185547
151,Floresta de Isolamento,0.5,0.5,0.5,0.10000348091125488,0.021996736526489258
152,Envelope Eliptico MCD,0.6666666666666666,0.6666666666666666,0.6666666666666666,13.025525569915771,0.004998683929443359
153,One Class SVM,0.5,0.5,0.5,0.003000020980834961,0.0030007362365722656
154,Dummy,0.5,0.5,0.5,0.0,0.0
155,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.005998849868774414,0.00599980354309082
156,Floresta de Isolamento,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.08403754234313965,0.022998332977294922
157,Envelope Eliptico MCD,0.5,0.5,0.5,11.536968469619751,0.021994352340698242
158,One Class SVM,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.008996248245239258,0.006014347076416016
159,Dummy,0.5,0.5,0.5,0.0,0.000997781753540039
160,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.005999565124511719,0.006044149398803711
161,Floresta de Isolamento,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.08195900917053223,0.023999929428100586
162,Envelope Eliptico MCD,0.5,0.5,0.5,11.286000967025757,0.01999664306640625
163,One Class SVM,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0059986114501953125,0.005999326705932617
164,Dummy,0.5,0.5,0.5,0.0,0.0010004043579101562
165,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0070040225982666016,0.0070002079010009766
166,Floresta de Isolamento,1.0,1.0,1.0,0.08101963996887207,0.023985624313354492
167,Envelope Eliptico MCD,0.8333333333333334,0.8333333333333334,0.8333333333333334,12.24195671081543,0.02903461456298828
168,One Class SVM,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.010001897811889648,0.009999990463256836
169,Dummy,0.5,0.5,0.5,0.0,0.0
170,Local Outlier Factor,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.004004716873168945,0.003995656967163086
171,Floresta de Isolamento,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.08103203773498535,0.019001007080078125
172,Envelope Eliptico MCD,0.5,0.5,0.5,9.013554811477661,0.007997989654541016
173,One Class SVM,0.75,0.75,0.75,0.004000186920166016,0.0029993057250976562
174,Dummy,0.5,0.5,0.5,0.0,0.0010001659393310547
175,Local Outlier Factor,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0070400238037109375,0.005995273590087891
176,Floresta de Isolamento,0.5,0.5,0.5,0.08201217651367188,0.02299666404724121
177,Envelope Eliptico MCD,0.5,0.5,0.5,16.18695855140686,0.0189971923828125
178,One Class SVM,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.007999181747436523,0.007000923156738281
179,Dummy,0.5,0.5,0.5,0.0,0.0
