CLASSIFICADOR,PRECISAO,REVOGACAO,F1,TREINAMENTO [s],TESTE [s] 
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 50, 'random_state': 1}",0.15416770850863742,0.15416770850863742,0.15416770850863742,0.010671642095652132,0.001007392765614821
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 50, 'random_state': 1}",0.15416770850863742,0.15416770850863742,0.15416770850863742,0.0019302902239604917,0.0009208575350272565
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'metric': 'minkowski', 'n_neighbors': 5, 'novelty': True}",0.15456241764866405,0.15456241764866405,0.15456241764866405,0.0006990387451219979,0.0007626677894113375
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'metric': 'euclidean', 'n_neighbors': 5, 'novelty': True}",0.15456241764866405,0.15456241764866405,0.15456241764866405,0.0007119301232160015,0.0007353612947869074
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 1.0, 'max_samples': 0.5, 'n_estimators': 150, 'random_state': 1}",0.1549231962064448,0.1549231962064448,0.1549231962064448,0.005275611736952121,0.0018337773049520844
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.5, 'max_samples': 0.75, 'n_estimators': 100, 'random_state': 1}",0.15507526192830176,0.15507526192830176,0.15507526192830176,0.009414593803753743,0.0015667285591783918
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.01, 'random_state': 1, 'support_fraction': 0.975}",0.15550393009799252,0.15550393009799252,0.15550393009799252,0.8994385154800727,0.0031147086797189564
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.01, 'random_state': 1, 'support_fraction': 0.95}",0.15550393009799252,0.15550393009799252,0.15550393009799252,1.0813655265213638,0.003166932021308341
"Envelope Elíptico: {'assume_centered': False, 'contamination': 0.01, 'random_state': 1, 'support_fraction': 0.99}",0.15550393009799252,0.15550393009799252,0.15550393009799252,0.9779507766790485,0.003283608593589351
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'metric': 'manhattan', 'n_neighbors': 5, 'novelty': True}",0.15617254286207177,0.15617254286207177,0.15617254286207177,0.0006691282845291438,0.0007204598255816434
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 150, 'random_state': 1}",0.1563360291259964,0.1563360291259964,0.1563360291259964,0.005738921632655292,0.0020222624673538153
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.5, 'max_samples': 'auto', 'n_estimators': 150, 'random_state': 1}",0.1563360291259964,0.1563360291259964,0.1563360291259964,0.006796969116478897,0.0020734950616695057
"One-Class SVM: {'gamma': 1.0, 'kernel': 'sigmoid', 'nu': 0.5}",0.15640520154156165,0.15640520154156165,0.15640520154156165,0.0007318066616037011,0.0006809594537579146
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'metric': 'minkowski', 'n_neighbors': 5, 'novelty': True}",0.15647912333328803,0.15647912333328803,0.15647912333328803,0.0006988034340220782,0.0008063091256744223
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'metric': 'euclidean', 'n_neighbors': 5, 'novelty': True}",0.15647912333328803,0.15647912333328803,0.15647912333328803,0.0006466274306978752,0.000713042061493405
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 1.0, 'max_samples': 0.5, 'n_estimators': 50, 'random_state': 1}",0.1567168338339403,0.1567168338339403,0.1567168338339403,0.0030177079809439534,0.001040759682395334
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 0.75, 'n_estimators': 100, 'random_state': 1}",0.15836318802631205,0.15836318802631205,0.15836318802631205,0.0031597973560702664,0.0016858657121210504
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.5, 'max_samples': 0.75, 'n_estimators': 100, 'random_state': 1}",0.15905969379971713,0.15905969379971713,0.15905969379971713,0.005634303614806869,0.0013822712882810195
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.5, 'max_samples': 0.75, 'n_estimators': 200, 'random_state': 1}",0.1592085313982091,0.1592085313982091,0.1592085313982091,0.009616950619327646,0.0022436372620875445
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 100, 'random_state': 1}",0.15928909871336433,0.15928909871336433,0.15928909871336433,0.003860763337523143,0.001453869435921827
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.5, 'max_samples': 'auto', 'n_estimators': 100, 'random_state': 1}",0.15928909871336433,0.15928909871336433,0.15928909871336433,0.003613841266891256,0.001698763234899915
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 100, 'random_state': 1}",0.1600447366037579,0.1600447366037579,0.1600447366037579,0.0030864320339263128,0.0013918974820338104
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.5, 'max_samples': 'auto', 'n_estimators': 100, 'random_state': 1}",0.1600447366037579,0.1600447366037579,0.1600447366037579,0.0036867804038641628,0.0012882343450451126
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 1.0, 'max_samples': 0.5, 'n_estimators': 100, 'random_state': 1}",0.16010763528767952,0.16010763528767952,0.16010763528767952,0.005352285986137617,0.0017395635807329083
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.0001, 'random_state': 1, 'support_fraction': 0.95}",0.1605706476647162,0.1605706476647162,0.1605706476647162,0.7489810694819242,0.0031318196510768132
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.0001, 'random_state': 1, 'support_fraction': 0.975}",0.1605706476647162,0.1605706476647162,0.1605706476647162,0.8300687676034696,0.0032012761253724323
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.001, 'random_state': 1, 'support_fraction': 0.99}",0.1605706476647162,0.1605706476647162,0.1605706476647162,0.7898822110863174,0.0036322463281331313
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.001, 'random_state': 1, 'support_fraction': 0.975}",0.1605706476647162,0.1605706476647162,0.1605706476647162,0.9184823862088022,0.0035403967270329203
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.001, 'random_state': 1, 'support_fraction': 0.95}",0.1605706476647162,0.1605706476647162,0.1605706476647162,0.7746060205499663,0.0036447697559721416
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.0001, 'random_state': 1, 'support_fraction': 0.99}",0.1605706476647162,0.1605706476647162,0.1605706476647162,0.9093067107980526,0.003688518061224024
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.01, 'random_state': 1, 'support_fraction': 0.99}",0.16076640679118379,0.16076640679118379,0.16076640679118379,0.9049303251546822,0.003579877186876317
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.01, 'random_state': 1, 'support_fraction': 0.975}",0.16076640679118379,0.16076640679118379,0.16076640679118379,0.8235226799550689,0.0034759921892026677
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.01, 'random_state': 1, 'support_fraction': 0.95}",0.16076640679118379,0.16076640679118379,0.16076640679118379,0.97774857956837,0.003619261728170367
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 100, 'random_state': 1}",0.16077606920528273,0.16077606920528273,0.16077606920528273,0.004509106426579453,0.0028419535596415474
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 100, 'random_state': 1}",0.16077606920528273,0.16077606920528273,0.16077606920528273,0.003864059003784199,0.0017332892995182262
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.1, 'random_state': 1, 'support_fraction': 0.975}",0.160780363425157,0.160780363425157,0.160780363425157,0.8412983895198249,0.003475272018004281
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.1, 'random_state': 1, 'support_fraction': 0.95}",0.160780363425157,0.160780363425157,0.160780363425157,0.9251946258202531,0.003727304448148149
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.1, 'random_state': 1, 'support_fraction': 0.99}",0.160780363425157,0.160780363425157,0.160780363425157,0.932457297239318,0.0036583228388888545
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 1.0, 'max_samples': 0.75, 'n_estimators': 50, 'random_state': 1}",0.16105531257970848,0.16105531257970848,0.16105531257970848,0.0020018384850681603,0.0011420496117879925
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.5, 'random_state': 1, 'support_fraction': 0.99}",0.16105959935431147,0.16105959935431147,0.16105959935431147,0.8526094588488968,0.0035960705702101216
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.5, 'random_state': 1, 'support_fraction': 0.975}",0.16105959935431147,0.16105959935431147,0.16105959935431147,0.7886340416167749,0.0035383690434730524
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.5, 'random_state': 1, 'support_fraction': 0.95}",0.16105959935431147,0.16105959935431147,0.16105959935431147,0.928055259883457,0.0034435979575667677
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.05, 'random_state': 1, 'support_fraction': 0.99}",0.16144541812114557,0.16144541812114557,0.16144541812114557,0.8996828747865098,0.0035392838214328352
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.05, 'random_state': 1, 'support_fraction': 0.975}",0.16144541812114557,0.16144541812114557,0.16144541812114557,0.833326886882065,0.0034694676895946825
"Envelope Elíptico: {'assume_centered': True, 'contamination': 0.05, 'random_state': 1, 'support_fraction': 0.95}",0.16144541812114557,0.16144541812114557,0.16144541812114557,0.8339565738976487,0.003663128372054103
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 1.0, 'max_samples': 0.75, 'n_estimators': 150, 'random_state': 1}",0.16187202664044176,0.16187202664044176,0.16187202664044176,0.0056436471630950365,0.0018042053620585664
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 150, 'random_state': 1}",0.16200135279498232,0.16200135279498232,0.16200135279498232,0.0114267256933956,0.0018877268039892967
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.5, 'max_samples': 'auto', 'n_estimators': 150, 'random_state': 1}",0.16200135279498232,0.16200135279498232,0.16200135279498232,0.005196793556164825,0.00197181245041178
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 1.0, 'max_samples': 0.75, 'n_estimators': 100, 'random_state': 1}",0.16255019500593695,0.16255019500593695,0.16255019500593695,0.003425990071248338,0.002796426143983001
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.5, 'max_samples': 0.75, 'n_estimators': 200, 'random_state': 1}",0.1630869598403702,0.1630869598403702,0.1630869598403702,0.006207351238598672,0.002557774228129543
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.5, 'max_samples': 0.5, 'n_estimators': 200, 'random_state': 1}",0.1631053036663046,0.1631053036663046,0.1631053036663046,0.008578826382221133,0.0023895778416081676
"One-Class SVM: {'gamma': 0.0001, 'kernel': 'poly', 'nu': 0.001}",0.16327077520795433,0.16327077520795433,0.16327077520795433,0.0006953947921500398,0.0006897767380186826
"One-Class SVM: {'gamma': 0.0001, 'kernel': 'sigmoid', 'nu': 0.0001}",0.16327077520795433,0.16327077520795433,0.16327077520795433,0.0007133901867784708,0.0007050544391197149
"One-Class SVM: {'gamma': 0.0001, 'kernel': 'poly', 'nu': 0.0001}",0.16327077520795433,0.16327077520795433,0.16327077520795433,0.000702964684563414,0.0006934746974092913
"One-Class SVM: {'gamma': 0.1, 'kernel': 'sigmoid', 'nu': 0.5}",0.1641160814462321,0.1641160814462321,0.1641160814462321,0.0006696875212655714,0.0006395404536472413
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.5, 'max_samples': 'auto', 'n_estimators': 50, 'random_state': 1}",0.16559676847590776,0.16559676847590776,0.16559676847590776,0.002350643479138073,0.0010795780522509226
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 50, 'random_state': 1}",0.16559676847590776,0.16559676847590776,0.16559676847590776,0.004712084743617245,0.0011392930591647297
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.5, 'max_samples': 0.75, 'n_estimators': 150, 'random_state': 1}",0.16564123467879827,0.16564123467879827,0.16564123467879827,0.0048493423935632215,0.0017306139576051167
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 1.0, 'max_samples': 0.5, 'n_estimators': 150, 'random_state': 1}",0.16567839648737706,0.16567839648737706,0.16567839648737706,0.00588024977721505,0.0019058764210074504
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.5, 'max_samples': 'auto', 'n_estimators': 200, 'random_state': 1}",0.1658255726101004,0.1658255726101004,0.1658255726101004,0.0059995510358012705,0.0023061372509454547
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 200, 'random_state': 1}",0.1658255726101004,0.1658255726101004,0.1658255726101004,0.007379548966526553,0.002412536412542226
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 200, 'random_state': 1}",0.16671464374359224,0.16671464374359224,0.16671464374359224,0.007745281210348479,0.002308735540793727
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.5, 'max_samples': 'auto', 'n_estimators': 200, 'random_state': 1}",0.16671464374359224,0.16671464374359224,0.16671464374359224,0.006715012329251519,0.002403391075976024
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.75, 'max_samples': 0.75, 'n_estimators': 150, 'random_state': 1}",0.16680434799209365,0.16680434799209365,0.16680434799209365,0.005123350608682325,0.0019307346574232906
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.5, 'max_samples': 0.5, 'n_estimators': 200, 'random_state': 1}",0.16754623839058272,0.16754623839058272,0.16754623839058272,0.007839846475784453,0.0023423130473213343
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.75, 'max_samples': 'auto', 'n_estimators': 100, 'random_state': 1}",0.1679002493294054,0.1679002493294054,0.1679002493294054,0.005154083362942715,0.0016706922211741392
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.75, 'max_samples': 1.0, 'n_estimators': 100, 'random_state': 1}",0.1679002493294054,0.1679002493294054,0.1679002493294054,0.0034527208439607965,0.0014694561360379375
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.5, 'max_samples': 0.75, 'n_estimators': 150, 'random_state': 1}",0.16876611961495844,0.16876611961495844,0.16876611961495844,0.00575321027209367,0.0020391123933794267
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 150, 'random_state': 1}",0.16898143997238654,0.16898143997238654,0.16898143997238654,0.011520649578639712,0.0019345677165555305
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 150, 'random_state': 1}",0.16898143997238654,0.16898143997238654,0.16898143997238654,0.006563034388818351,0.0017433002617214324
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.5, 'max_samples': 0.5, 'n_estimators': 50, 'random_state': 1}",0.16947747183188966,0.16947747183188966,0.16947747183188966,0.006476882268462618,0.0009854775313739555
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.75, 'max_samples': 0.5, 'n_estimators': 150, 'random_state': 1}",0.1705548486450328,0.1705548486450328,0.1705548486450328,0.005176813084550723,0.0019347305328311266
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.75, 'max_samples': 0.5, 'n_estimators': 50, 'random_state': 1}",0.17076802592429755,0.17076802592429755,0.17076802592429755,0.002269507321520627,0.0010735716200531357
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 150, 'random_state': 1}",0.17107670037558145,0.17107670037558145,0.17107670037558145,0.00435355063891378,0.001818281833662405
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 150, 'random_state': 1}",0.17107670037558145,0.17107670037558145,0.17107670037558145,0.008647452648338761,0.0018947189295984211
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.5, 'max_samples': 0.5, 'n_estimators': 100, 'random_state': 1}",0.17126896148026519,0.17126896148026519,0.17126896148026519,0.0038286029099503,0.0015323849644241435
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.5, 'max_samples': 'auto', 'n_estimators': 50, 'random_state': 1}",0.171504511895219,0.171504511895219,0.171504511895219,0.0020796685396108116,0.0009584373415777335
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 50, 'random_state': 1}",0.171504511895219,0.171504511895219,0.171504511895219,0.0020086153353287067,0.0010199316169036013
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 1.0, 'max_samples': 0.75, 'n_estimators': 150, 'random_state': 1}",0.171550129853307,0.171550129853307,0.171550129853307,0.007291811001609624,0.0019886940968507176
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.5, 'max_samples': 0.75, 'n_estimators': 50, 'random_state': 1}",0.17181230968628194,0.17181230968628194,0.17181230968628194,0.002128642839677662,0.0010013479193875143
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 100, 'random_state': 1}",0.17266000636875173,0.17266000636875173,0.17266000636875173,0.003511075492595841,0.0014120790346782252
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 100, 'random_state': 1}",0.17266000636875173,0.17266000636875173,0.17266000636875173,0.003966317925533128,0.0014710724682802819
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 'auto', 'max_features': 0.5, 'max_samples': 0.5, 'n_estimators': 150, 'random_state': 1}",0.17272830412866086,0.17272830412866086,0.17272830412866086,0.006155221808756952,0.0022279431755682587
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 1.0, 'max_samples': 0.75, 'n_estimators': 100, 'random_state': 1}",0.1729277122928788,0.1729277122928788,0.1729277122928788,0.0034162224813478878,0.001289334360204412
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'metric': 'hamming', 'n_neighbors': 20, 'novelty': True}",0.17328876915281832,0.17328876915281832,0.17328876915281832,0.0006743101224095763,0.0007165322152430269
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'metric': 'hamming', 'n_neighbors': 10, 'novelty': True}",0.17328876915281832,0.17328876915281832,0.17328876915281832,0.0006948746279171358,0.0008028182366312527
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'metric': 'hamming', 'n_neighbors': 15, 'novelty': True}",0.17328876915281832,0.17328876915281832,0.17328876915281832,0.0006951228119295548,0.000738789892618518
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.75, 'max_samples': 1.0, 'n_estimators': 150, 'random_state': 1}",0.17402031770706772,0.17402031770706772,0.17402031770706772,0.00597382959991514,0.0018341433858636142
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.75, 'max_samples': 'auto', 'n_estimators': 150, 'random_state': 1}",0.17402031770706772,0.17402031770706772,0.17402031770706772,0.007119327498395606,0.0024706690888407937
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 1.0, 'max_samples': 0.75, 'n_estimators': 200, 'random_state': 1}",0.17422386113299174,0.17422386113299174,0.17422386113299174,0.006224310020527657,0.002288927682315269
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.75, 'max_samples': 0.75, 'n_estimators': 100, 'random_state': 1}",0.1752665937960115,0.1752665937960115,0.1752665937960115,0.003430103163791329,0.0016669877022658245
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.75, 'max_samples': 'auto', 'n_estimators': 200, 'random_state': 1}",0.17537642038631782,0.17537642038631782,0.17537642038631782,0.0075605749792302095,0.0024448682227118353
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.75, 'max_samples': 1.0, 'n_estimators': 200, 'random_state': 1}",0.17537642038631782,0.17537642038631782,0.17537642038631782,0.01382681231006901,0.0060781184192184355
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.75, 'max_samples': 0.75, 'n_estimators': 100, 'random_state': 1}",0.17560766265432287,0.17560766265432287,0.17560766265432287,0.0036121224338135005,0.0016118463284419276
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.75, 'max_samples': 0.75, 'n_estimators': 200, 'random_state': 1}",0.17578274946641578,0.17578274946641578,0.17578274946641578,0.006290183743649652,0.0025261322877249436
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.75, 'max_samples': 'auto', 'n_estimators': 50, 'random_state': 1}",0.1759881776063825,0.1759881776063825,0.1759881776063825,0.0018588491136572376,0.0011821436496435027
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.75, 'max_samples': 1.0, 'n_estimators': 50, 'random_state': 1}",0.1759881776063825,0.1759881776063825,0.1759881776063825,0.0021973995388584436,0.0010899984143084138
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 200, 'random_state': 1}",0.17629260742600705,0.17629260742600705,0.17629260742600705,0.011215436132631639,0.0027669090804441554
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 200, 'random_state': 1}",0.17629260742600705,0.17629260742600705,0.17629260742600705,0.009239690831434761,0.002334217222519869
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'metric': 'hamming', 'n_neighbors': 15, 'novelty': True}",0.17631871424559162,0.17631871424559162,0.17631871424559162,0.0006852949314744971,0.0007148847828738632
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'metric': 'hamming', 'n_neighbors': 20, 'novelty': True}",0.17631871424559162,0.17631871424559162,0.17631871424559162,0.000680908249442697,0.0006791423538215288
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'metric': 'hamming', 'n_neighbors': 10, 'novelty': True}",0.17631871424559162,0.17631871424559162,0.17631871424559162,0.0006848930540744505,0.0007098129127497877
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.75, 'max_samples': 1.0, 'n_estimators': 200, 'random_state': 1}",0.17655263289636416,0.17655263289636416,0.17655263289636416,0.007060943747800038,0.0023856177385810145
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.75, 'max_samples': 'auto', 'n_estimators': 200, 'random_state': 1}",0.17655263289636416,0.17655263289636416,0.17655263289636416,0.008086645333601589,0.002572358053711567
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 1.0, 'max_samples': 0.5, 'n_estimators': 100, 'random_state': 1}",0.1765891275443083,0.1765891275443083,0.1765891275443083,0.0034151316737283666,0.001590551714142711
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.5, 'max_samples': 0.5, 'n_estimators': 150, 'random_state': 1}",0.1771966980407849,0.1771966980407849,0.1771966980407849,0.006202450078692736,0.001977675729732536
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.5, 'max_samples': 0.75, 'n_estimators': 50, 'random_state': 1}",0.17746534124779373,0.17746534124779373,0.17746534124779373,0.0024637847022988438,0.0010492044580366871
"One-Class SVM: {'gamma': 0.01, 'kernel': 'sigmoid', 'nu': 0.0001}",0.17791304086247436,0.17791304086247436,0.17791304086247436,0.0006772526598908657,0.0006509090054833332
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.75, 'max_samples': 0.5, 'n_estimators': 100, 'random_state': 1}",0.17797382721991611,0.17797382721991611,0.17797382721991611,0.003697457815183163,0.0014967959854428783
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 0.5, 'max_samples': 0.5, 'n_estimators': 200, 'random_state': 1}",0.17803620864640585,0.17803620864640585,0.17803620864640585,0.007233595608334922,0.002621536831778029
"One-Class SVM: {'gamma': 0.01, 'kernel': 'sigmoid', 'nu': 0.001}",0.17822451320971652,0.17822451320971652,0.17822451320971652,0.0006821982617821917,0.0006940392404890999
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 1.0, 'max_samples': 0.5, 'n_estimators': 200, 'random_state': 1}",0.17830745910042306,0.17830745910042306,0.17830745910042306,0.007200823078024192,0.0023912945578716243
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 50, 'random_state': 1}",0.17838843128366208,0.17838843128366208,0.17838843128366208,0.0021357269956854266,0.0010002395793251553
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 50, 'random_state': 1}",0.17838843128366208,0.17838843128366208,0.17838843128366208,0.001898996676818781,0.0009797430295187127
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.75, 'max_samples': 'auto', 'n_estimators': 100, 'random_state': 1}",0.17871356284105258,0.17871356284105258,0.17871356284105258,0.003903907105129426,0.0015258532764281295
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.75, 'max_samples': 1.0, 'n_estimators': 100, 'random_state': 1}",0.17871356284105258,0.17871356284105258,0.17871356284105258,0.004602679342875141,0.0015070312220455552
"Floresta de Isolamento: {'bootstrap': False, 'contamination': 0, 'max_features': 0.75, 'max_samples': 0.5, 'n_estimators': 100, 'random_state': 1}",0.17954907873473314,0.17954907873473314,0.17954907873473314,0.003810024778989811,0.0017679933507198818
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.75, 'max_samples': 1.0, 'n_estimators': 150, 'random_state': 1}",0.18023575087989818,0.18023575087989818,0.18023575087989818,0.005191703398717467,0.0020754261056144955
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0, 'max_features': 0.75, 'max_samples': 'auto', 'n_estimators': 150, 'random_state': 1}",0.18023575087989818,0.18023575087989818,0.18023575087989818,0.004917616454704688,0.0020127724723996154
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'metric': 'hamming', 'n_neighbors': 15, 'novelty': True}",0.18025064717035852,0.18025064717035852,0.18025064717035852,0.0006668531956828666,0.0009033074897794714
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'metric': 'hamming', 'n_neighbors': 10, 'novelty': True}",0.18025064717035852,0.18025064717035852,0.18025064717035852,0.0006372253771889812,0.0007083892840253313
